filename,start,desc,split
0isUA2Uj1QY,55,black capped chickadee calling,train
0itY2p75vUU,44,tapping guitar,train
0itY2p75vUU,256,tapping guitar,train
0itg0YXwvGs,132,playing cornet,train
0itrou_j0tI,84,yodelling,train
0iuyj4W7v0k,30,playing bass drum,train
0izHOfrwPn4,180,duck quacking,test
0izT2gPbsok,30,playing electric guitar,train
0izj5OZGtg8,30,dog bow-wow,train
0j12H0pbaus,40,printer printing,train
0j28DuADPxc,30,male singing,train
0j2DH0NpCUw,30,playing bass guitar,train
0j9Hyz8a8CM,110,playing cello,train
0jAkSpqFe4s,40,playing accordion,train
0jCTBa8cSKc,30,chicken clucking,train
0jDIN0R1sh8,30,"female speech, woman speaking",train
0jE2g055zRA,6,playing clarinet,train
0jE2g055zRA,31,playing clarinet,train
0jJ92N6nrdY,0,playing clarinet,train
0jJ92N6nrdY,13,playing clarinet,train
0jJg8srMMCk,284,tractor digging,train
0jM2IQ0f58I,30,female singing,train
0jPN5nGZ1zQ,30,playing acoustic guitar,train
0jPvRXOqtm0,30,playing electric guitar,train
0jU7Aon2p4k,13,dog growling,train
0jU7Aon2p4k,24,dog growling,train
0jVvlyJKzQc,10,typing on computer keyboard,train
0jWAWkL8Pfw,11,turkey gobbling,train
0jXvXdkhmOk,30,"playing violin, fiddle",train
0jai7WnP5qE,30,playing electric guitar,train
0jc73rjot9g,440,basketball bounce,train
0jeIShNthBM,268,vacuum cleaner cleaning floors,train
0jeKMqksU-0,5,dog howling,train
0jk0xMkoHgI,4,car passing by,train
0jlRvgyDAXU,30,playing acoustic guitar,train
0jnJA3sYNpo,452,squishing water,train
0jnJA3sYNpo,472,squishing water,train
0jqJ3tFXOe0,30,female singing,train
0jrMjVbXjlU,162,playing mandolin,train
0jrsmryRhBQ,496,machine gun shooting,train
0jrsmryRhBQ,654,machine gun shooting,train
0jvzjlRDYd4,114,playing hammond organ,train
0k-2Cxf7gtk,30,female singing,train
0k06jvS4fbI,21,horse neighing,train
0k4M0cXy5JQ,180,thunder,train
0k4iB49I9A0,13,electric grinder grinding,train
0k6KjLouAHs,2,people coughing,train
0k6KjLouAHs,14,people coughing,train
0kHoNbSRe4Q,30,playing acoustic guitar,train
0kQkVbOikzQ,4,airplane flyby,test
0kQnr62Qif4,0,"cattle, bovinae cowbell",train
0kQnr62Qif4,43,"cattle, bovinae cowbell",train
0kRlwnCukrk,293,bowling impact,train
0kTHgSzQkfw,10,dog barking,train
0kWOGp9vGgk,80,playing french horn,train
0kXCBDg1QBI,30,male singing,train
0kXEaDSejT8,60,playing bass guitar,train
0ka-hEJOatQ,130,skateboarding,train
0kar1O-1Ckk,73,playing french horn,train
0kar1O-1Ckk,114,playing french horn,train
0klKRm8jBX8,30,playing electric guitar,train
0knzE1AQ_xY,30,playing electric guitar,train
0ktMpJ2XwRk,36,playing trombone,train
0ktrXv5sR4s,230,train horning,train
0kuIP7fLNpM,90,raining,train
0kwwK5p15ug,30,playing cello,train
0kyeEtY-mnI,1,zebra braying,train
0kz5EdhZs3U,222,"electric shaver, electric razor shaving",train
0l7MJxwgpco,76,typing on typewriter,train
0l7MJxwgpco,105,typing on typewriter,train
0l9DYeLisyY,322,"playing marimba, xylophone",train
0lDnY6pVqqY,12,fire truck siren,train
0lFaVaMEFJY,20,turkey gobbling,train
0lRTO94eWgc,70,playing acoustic guitar,train
0lR_385n2fY,30,people running,train
0lXPYBYtBt0,30,playing banjo,train
0lbeDbK7644,0,reversing beeps,train
0leGeEYWKOM,18,"pigeon, dove cooing",train
0llDv5Fv7BM,30,playing double bass,train
0lnrlZAFYk8,30,playing electric guitar,train
0loTD5XebiQ,20,people babbling,train
0lq5Oey7ChY,30,baby crying,train
0lvp05Yc0Eg,212,bouncing on trampoline,train
0lvp05Yc0Eg,360,bouncing on trampoline,train
0lySd-NMpqQ,9,hail,train
0m-tnleCDEE,50,chainsawing trees,train
0m6z1xWjhHM,26,bull bellowing,train
0m9QkjCVwcU,30,dog bow-wow,train
0mDASCGPkY8,27,arc welding,train
0mDXHwytqFk,35,playing cornet,train
0mDsPhWKuzw,5,people coughing,train
0mDsPhWKuzw,31,people coughing,train
0mEMAU1yC3s,203,footsteps on snow,train
0mE_QHX53WY,30,skidding,train
0mIfM6JdvS0,30,playing electric guitar,train
0mJjxzzrvkc,7,civil defense siren,train
0mJjxzzrvkc,64,civil defense siren,train
0mPxFJeLaEc,30,"rowboat, canoe, kayak rowing",train
0mTJUQfeFdY,390,"playing marimba, xylophone",train
0mTmoXWK1dg,308,tap dancing,train
0mWVufJIAdQ,30,male singing,train
0mXoMK4PvIw,0,goose honking,train
0mXoMK4PvIw,11,goose honking,train
0mdAsIMgeZo,10,playing zither,train
0mdAsIMgeZo,58,playing zither,train
0mdr5fzVWvY,19,people booing,train
0mhLB8VxdBM,130,people burping,train
0mhcuNdfXXo,130,"engine accelerating, revving, vroom",train
0mj46Xhzx1Y,10,toilet flushing,train
0moqaixfFRU,50,car engine knocking,train
0ms8GQ5eiho,22,hammering nails,train
0msCd9_rcBU,255,writing on blackboard with chalk,train
0mtK02r5Lww,10,people babbling,train
0mu0HoTltgs,170,typing on typewriter,train
0mySctvwmfY,30,car passing by,train
0n3Q-GtFb98,97,playing theremin,train
0n5DPj2Oq1c,1,"ice cream truck, ice cream van",train
0n5TgoMk6Dw,30,playing cymbal,train
0nKWxlVzJp0,117,people marching,train
0nMclz8bSrA,49,playing bongo,train
0nMclz8bSrA,140,playing bongo,train
0nX_QZM2I2Y,30,male singing,train
0nYYjIe8MR8,30,printer printing,train
0nYltlo90Zc,147,playing congas,test
0nYltlo90Zc,161,playing congas,test
0nbon-ub-cc,229,driving snowmobile,train
0nd-o7HL7wI,22,people marching,train
0nib7bMm8BA,15,canary calling,test
0nkQO0R2m-s,5,"engine accelerating, revving, vroom",train
0npr2t0o-xI,5,playing sitar,train
0nvBTp-q7tU,112,driving snowmobile,test
0o0q7B9O-Qs,1,playing cornet,train
0o22Fy2Hr3s,210,"playing marimba, xylophone",train
0o9DyXAXFN0,70,playing harpsichord,train
0oCeunAKsXA,102,people marching,train
0oCeunAKsXA,128,people marching,train
0oDZtNnPtmw,93,toilet flushing,train
0oE51LNAW1Y,30,car passing by,train
0oGb85FoRjk,30,playing harpsichord,train
0oMUKGuMqAc,38,ice cracking,train
0oMUKGuMqAc,86,ice cracking,train
0oOarIG9iPU,2,playing guiro,train
0oOoqxsMkXs,20,"bird chirping, tweeting",train
0oTdsarJHA4,220,playing trombone,test
0oTjJJh-zKI,20,playing saxophone,train
0oWur4bX4Lw,52,dinosaurs bellowing,train
0oXXoyIdiyA,53,playing ukulele,train
0oj1GwX37yg,30,playing bass guitar,train
0olhNr566Z0,18,playing trumpet,test
0omqh-cg9hc,30,people whispering,train
0oqLJ0xN_T8,14,dog growling,train
0outnsoaFIw,30,playing electric guitar,train
0oy8C07tqpk,995,cap gun shooting,train
0p-CCRfgnTU,35,dog growling,train
0p-KmzyVg-s,2,lions roaring,train
0p68pGdkUnE,20,driving motorcycle,train
0p81MDYoOKc,25,"rowboat, canoe, kayak rowing",train
0pB_DLWEf6s,30,car passing by,train
0pHSc_8TbDw,7,missile launch,train
0pHcUsuP8ek,0,sliding door,train
0pMVCqejJQE,121,playing sitar,train
0pQ6KjbWlkU,30,female singing,train
0pROfGizfyE,13,skateboarding,train
0pRdypmAtFw,170,playing bass guitar,train
0pU2FRZFXPw,0,playing electric guitar,train
0pXb4gAT3oE,150,people crowd,train
0pXioSd4XF4,160,playing bagpipes,train
0pY_8gRBCR4,30,skidding,train
0pZJa-qmiUw,150,cattle mooing,train
0pcmPoxVqKI,30,car passing by,train
0pd2RI0zgfE,43,rapping,train
0pd2RI0zgfE,77,rapping,train
0pexqiUEkhQ,11,lathe spinning,train
0pexqiUEkhQ,150,lathe spinning,train
0pg0Vi-AxHw,8,wind noise,train
0plkRQScvoM,30,"male speech, man speaking",train
0pmU2uMqo54,13,playing bass drum,train
0pmU2uMqo54,89,playing bass drum,train
0pnGD08Q6uw,271,"electric shaver, electric razor shaving",train
0pog2KWcd9c,10,toilet flushing,train
0psseoagf9E,45,playing cymbal,train
0puiVcRgNJU,0,printer printing,train
0pvUhfS5wT0,6,police radio chatter,train
0pwEo8iWucM,30,playing acoustic guitar,train
0pyewsDMlcA,40,"vehicle horn, car horn, honking",train
0pzlBjgnUi0,200,lions growling,train
0q4FlUA0p7s,150,police car (siren),train
0q53YxUMkKw,10,"playing marimba, xylophone",train
0q5kQGcOn2I,83,francolin calling,test
0q87keOtUNQ,21,cat caterwauling,train
0q8_JmzS3iI,30,"motorboat, speedboat acceleration",train
0q9FUj_2qMc,539,hedge trimmer running,test
0q9v-2xiOhA,62,francolin calling,train
0qC99Z0YeMY,210,people screaming,train
0qCvekeAHkc,210,people coughing,train
0qKbT64JbTA,2,train wheels squealing,train
0qMmJlVlupQ,30,playing banjo,train
0qO-SA89Owg,25,volcano explosion,train
0qOzozmZHYU,30,female singing,train
0qXzDYzQg74,30,playing cymbal,train
0q_hj4WxkJc,22,pheasant crowing,train
0q_hj4WxkJc,73,pheasant crowing,train
0q_vFsBN_Sk,230,chainsawing trees,train
0qhLBcvreA8,7,ambulance siren,train
0qhvtYnB4TA,499,mosquito buzzing,train
0qjSh0IxenI,0,mosquito buzzing,train
0qkYNx83dz8,10,playing acoustic guitar,train
0qktEoIX2Sk,40,people coughing,train
0ql2j_ta8t0,333,playing bass guitar,train
0qlT_eblMAU,80,chicken crowing,train
0qlx3Ml6lhM,30,playing trombone,train
0qyP3KHyuDw,30,"rowboat, canoe, kayak rowing",train
0r-jq-oo-mI,500,orchestra,train
0r2OVHasER0,140,eating with cutlery,train
0r5xzu8b0bA,0,playing harmonica,train
0r5xzu8b0bA,1,playing harmonica,train
0r66gH1g_Yw,184,playing didgeridoo,train
0r6cwi-0SWs,110,playing drum kit,train
0rFJlfWyvO8,152,lathe spinning,train
0rFJlfWyvO8,162,lathe spinning,train
0rHB0ps1dHs,30,"rowboat, canoe, kayak rowing",train
0rKz4unZteU,63,hail,test
0rL_EQJTqIA,61,playing cymbal,train
0rN9gzB8Izc,30,female singing,train
0rR51ZE_bOc,30,"playing marimba, xylophone",train
0rXl6gA08K8,10,"bird chirping, tweeting",train
0raNq797vUA,20,"vehicle horn, car horn, honking",train
0rdTOvcO4dg,43,playing badminton,train
0rhb_K228gA,135,dog howling,train
0rjHjFwsntQ,15,volcano explosion,train
0rjHjFwsntQ,39,volcano explosion,train
0rjqUCB5bSo,0,lions growling,train
0rlYF9iexD0,30,"male speech, man speaking",train
0rrcR5ML7aI,30,"race car, auto racing",train
0rw4B9Xze28,40,cap gun shooting,train
0rx1ZFIij90,119,playing guiro,train
0rx1ZFIij90,171,playing guiro,train
0rxE0BgefyU,330,playing double bass,train
0ryPRIVhSco,23,stream burbling,train
0s0FLwW_Zsk,0,chainsawing trees,train
0s1uXHl5_8k,30,chicken crowing,train
0s49D-LqHwg,30,"playing violin, fiddle",train
0s4KwPvpnPo,15,lions roaring,train
0s4KwPvpnPo,25,lions roaring,train
0s62qg0kfJE,13,warbler chirping,test
0s7xZAR0qqY,30,driving motorcycle,train
0sDcxHtDueM,0,"child speech, kid speaking",train
0sHasJJA9d0,10,machine gun shooting,train
0sIYpf3_JWQ,58,frog croaking,train
0sJWC9-BXu4,4,owl hooting,train
0sKuwJFDM0g,30,playing banjo,train
0sLZVWnr_YA,3,wind chime,train
0sLiGY6y-X4,12,underwater bubbling,train
0sNNsvUPBVo,43,playing erhu,train
0sNNsvUPBVo,169,playing erhu,train
0sP5oxUIwPs,30,playing acoustic guitar,train
0sREKfYyiWE,48,machine gun shooting,train
0sT6vnChbrc,0,cat growling,test
0sWAk2SNBBw,30,playing harpsichord,train
0sY7DgRSwwo,30,dog howling,train
0s_BgvPYlDI,30,skidding,train
0saGA7KmMM4,40,basketball bounce,train
0scJOk02a3E,53,woodpecker pecking tree,train
0scJOk02a3E,116,woodpecker pecking tree,train
0seofZmF350,270,driving buses,train
0sfIr6LHVzU,25,people marching,train
0sfIr6LHVzU,36,people marching,train
0sibb8NNLgM,30,playing bass drum,train
0sik1fn1ulQ,246,wind chime,train
0sjF_jG4-B4,30,lawn mowing,train
0slFEpnTKkY,115,"playing steel guitar, slide guitar",test
0sn7OCnOX6k,30,police car (siren),train
0soefzUXaN4,272,playing ukulele,train
0suFvKAWJnU,10,toilet flushing,train
0swmgT8nGCA,227,playing volleyball,train
0t3xKx1NXTk,30,playing trumpet,train
0tEX2Pdlg6k,30,playing acoustic guitar,train
0tF2uEgbYw8,45,singing bowl,train
0tFj16oW9io,30,playing electric guitar,train
0tKmmaze4z8,110,playing cello,train
0tP44DG3Fgw,30,playing electric guitar,train
0tP73rOa9G8,310,playing cello,train
0tQM6LcYiyw,30,playing drum kit,train
0tRkJ1CppTA,19,mynah bird singing,train
0tRkJ1CppTA,40,mynah bird singing,train
0tVgxm9foG0,28,people burping,train
0tXlqk2XHkM,27,playing bongo,train
0tXlqk2XHkM,39,playing bongo,train
0tatQX-nBfs,30,playing electronic organ,train
0tddBX9hYLA,30,playing acoustic guitar,train
0tomJ6Fpb-U,42,"electric shaver, electric razor shaving",train
0tomJ6Fpb-U,52,"electric shaver, electric razor shaving",train
0tovGTpKPmc,30,helicopter,train
0toyNU0kDcY,18,playing double bass,train
0tw6feOOTXI,18,crow cawing,train
0tw6feOOTXI,28,crow cawing,train
0u1yfeSUumk,8,crow cawing,train
0u1yfeSUumk,31,crow cawing,train
0u3ViA0JEtw,10,dog howling,train
0u3ViA0JEtw,49,dog howling,train
0u5dddSWuj8,30,playing bagpipes,test
0u89nA_BPoI,30,horse clip-clop,train
0uE2PVqYXCk,78,playing squash,train
0uKvtAVQrew,30,playing harpsichord,train
0uQPd29WPUc,92,playing tambourine,train
0uRZM1MzwAE,194,electric grinder grinding,train
0uXp7GNsKP0,0,playing trombone,train
0uXp7GNsKP0,2,playing trombone,train
0ua6AnyVwbk,36,disc scratching,test
0udof4-CsGY,400,playing saxophone,train
0ui-wXioiWs,761,playing table tennis,train
0ujAsg9Je5k,30,"pigeon, dove cooing",train
0ulJVjDPZZw,10,playing tambourine,train
0ulb4MwrUl4,1,playing badminton,train
0ulm4Jt--lQ,30,playing piano,train
0ulzEfgbj0g,30,"pigeon, dove cooing",train
0um2ui52eyo,60,toilet flushing,train
0uzlwkI4Zv0,445,arc welding,train
0v0ibcCdanE,120,playing banjo,train
0v6tM2Re8_A,30,playing trumpet,train
0v8YP_kIXTM,100,smoke detector beeping,train
0v8d_DGXVd4,90,playing hammond organ,train
0vCmprx4cfE,25,playing cymbal,train
0vHbWHpryDA,172,playing harmonica,train
0vHbWHpryDA,399,playing harmonica,train
0vHcRmiGglE,30,"engine accelerating, revving, vroom",train
0vK_6B2ikEA,0,cattle mooing,train
0vP_kTW9cOU,103,yodelling,train
0vQ26sWRE2g,20,playing bass guitar,train
0vQuT1uJbE4,10,"cattle, bovinae cowbell",train
0vRvdParQWg,580,playing saxophone,train
0vUuNPkBPd4,783,slot machine,train
0vV8KOI7zJ0,70,playing trumpet,train
0vXqf9ix8LE,30,cricket chirping,test
0vZoPcA_zAU,220,playing cello,train
0vaOY-1xH2I,30,playing double bass,train
0vdt2Q3gpOI,4,"vehicle horn, car horn, honking",train
0vdtXgdB-oA,122,rapping,train
0vdtXgdB-oA,145,rapping,train
0vf-gTakrp0,40,playing vibraphone,train
0vf-gTakrp0,173,playing vibraphone,train
0viVGHuNVIc,120,skidding,train
0vnCkV8LhGc,18,scuba diving,train
0vnCkV8LhGc,44,scuba diving,train
0vs3OvQgpgc,19,lathe spinning,train
0vs3OvQgpgc,36,lathe spinning,train
0vyVxyj7QRM,8,playing didgeridoo,train
0vzXmMYDC84,30,playing electric guitar,train
0w7pCxwXzVc,120,wind noise,test
0w8MeZhUngw,92,parrot talking,train
0w8MeZhUngw,175,parrot talking,train
0w8Oc761btU,80,playing piano,train
0wASCa16PLU,4,playing tambourine,train
0wB_tiRWpOM,314,"electric shaver, electric razor shaving",train
0wDHmbmKG3g,10,chainsawing trees,train
0wDQ5aufiUg,139,tractor digging,train
0wDmcj73knE,221,"electric shaver, electric razor shaving",train
0wIFDj6C1BI,30,"playing violin, fiddle",train
0wLXmy8UhCw,350,playing vibraphone,train
0wPxYGq1y1Y,30,waterfall burbling,train
0wRsK8Qv_zs,186,singing choir,train
0wWjS9ZNads,17,sailing,train
0wX2bwUELps,18,playing clarinet,train
0wX4v258xpg,25,cattle mooing,train
0wdNFZhpdQw,368,people eating crisps,test
0wdcRK_4fJY,100,people screaming,train
0welW-8hB1c,71,black capped chickadee calling,test
0weo4vLAvAg,0,playing double bass,train
0whpk53GUl0,10,black capped chickadee calling,train
0whpk53GUl0,23,black capped chickadee calling,train
0wkYWQc4Dfo,4,playing cymbal,train
0woZIMV4oUY,20,playing accordion,train
0wqZM5o6Woc,14,snake hissing,train
0wv60YoooLA,260,yodelling,train
0wxS0zlMnag,160,playing piano,train
0wxaYcWYfQ8,70,playing french horn,train
0x4cWvYKbTE,425,people eating noodle,train
0x4cWvYKbTE,706,people eating noodle,train
0x7cipZwDu4,30,"male speech, man speaking",train
0xDlT_u31fg,30,fire truck siren,test
0xGLlcIh1dg,30,skateboarding,train
0xKQVsd05lA,85,playing didgeridoo,train
0xM2qMl_b4A,270,playing vibraphone,train
0xPWkrfjMu0,178,lip smacking,test
0xRpeMaCjkQ,51,beat boxing,train
0xSlEe9i2A4,37,playing bassoon,train
0xSlEe9i2A4,284,playing bassoon,train
0xU8tO1TQ2Q,50,"bird chirping, tweeting",train
0xU8tO1TQ2Q,105,bird squawking,train
0xVuRhEJ2jE,6,baby laughter,train
0xWCJdaIR-Q,100,crow cawing,train
0xbnKT0lTZY,7,police car (siren),train
0xcBKwbIlU8,120,typing on computer keyboard,train
0xcNLamrBoE,193,playing badminton,train
0xgjlup2KBI,30,skidding,train
0xh034vi36A,80,lions growling,train
0xhwb1sOgN8,216,playing harmonica,train
0xiWpcy2dHI,49,playing volleyball,train
0xjwp9eRFcI,24,playing electric guitar,train
0xoTVkGNx4o,72,playing bongo,train
0xoTVkGNx4o,187,playing bongo,train
0xtKGsKMIRo,6,sliding door,train
0xtXIxoHDgk,107,people sneezing,train
0xtXIxoHDgk,150,people sneezing,train
0xz4IMyKVGk,30,playing acoustic guitar,train
0xzbWmrJCa0,30,cat meowing,train
0y2PavBJnck,0,dog growling,train
0y39dlBB8Tc,172,playing harp,train
0y6foODuJFo,30,playing cello,train
0y8holzjSWY,27,fox barking,train
0yAruVzmT9E,197,beat boxing,train
0yC6YkAwlBE,30,playing bass guitar,train
0yCTpPMqSgk,30,playing electric guitar,train
0yFn6hHkEMI,170,orchestra,train
0yIY0oIFzNA,23,cat growling,train
0yIY0oIFzNA,43,cat growling,train
0yO_Ufwi--A,30,playing electric guitar,train
0yQFLuXBbTo,290,helicopter,train
0yRLgifIWFM,50,playing bagpipes,train
0yRLgifIWFM,60,playing bagpipes,train
0yTG1Yrnmak,30,"bird chirping, tweeting",train
0yU3cvCEX9E,30,playing drum kit,train
0yVFLPbxUXM,30,"female speech, woman speaking",train
0yXC9W2Vad0,61,playing bongo,train
0yXC9W2Vad0,84,playing bongo,train
0yZq5SPNaTQ,425,forging swords,train
0yarAqP2m9o,0,playing cymbal,train
0yazbdyl0Wk,79,francolin calling,train
0yazbdyl0Wk,164,francolin calling,train
0ybDrdyRGog,23,playing french horn,train
0ybDrdyRGog,41,playing french horn,train
0ye5dMJM1cs,42,mynah bird singing,train
0ye5dMJM1cs,123,mynah bird singing,train
0yhluXk3CJ8,8,electric grinder grinding,train
0yiVFOepo6w,30,playing acoustic guitar,train
0ylskGarjLg,410,"bird chirping, tweeting",train
0yneHvRg0dE,70,"bee, wasp, etc. buzzing",train
0yrlBmaXiFE,30,playing acoustic guitar,train
0yx2_smQlGo,247,playing table tennis,train
0yyodmE6cGg,463,playing accordion,train
0z6YgDzaqC4,88,playing bassoon,train
0z7Uj0o2QZI,40,fireworks banging,train
0z97A0GYhAQ,20,typing on computer keyboard,train
0zB53wirK8w,100,skidding,train
0zCvELXehEM,30,playing acoustic guitar,train
0zJG24UrLNQ,30,basketball bounce,train
0zV7DNJNFH0,17,wind noise,train
0zYiFH0HOYE,396,swimming,train
0za2ASEF8bM,110,playing trumpet,train
0zaoTSKR5eo,14,fire truck siren,train
0zc-1aX4tJI,18,playing trumpet,train
0zjlQpFsbsM,30,playing acoustic guitar,train
0zkB7VPxiOE,65,dog baying,train
0zkB7VPxiOE,98,dog baying,train
0zpBbj0xXII,477,playing tabla,train
0zrWthXnRWQ,0,"bird chirping, tweeting",train
0zu-qqoEDy4,7,playing cymbal,train
0zxC5agMkcM,330,typing on typewriter,train
1-2zGkXe070,98,rope skipping,train
1-33kp0yEcQ,30,smoke detector beeping,train
1-3d72LSuTA,30,playing acoustic guitar,train
1-3iiWBptEs,3,playing badminton,train
1-3nedESLZs,30,playing piano,train
1-4xqkRfFFc,90,driving motorcycle,train
1-5vrJUr6Lc,30,playing harpsichord,train
1-68p2ex2QM,118,playing squash,train
1-6BXDQ-kO8,357,typing on typewriter,train
1-6BXDQ-kO8,403,typing on typewriter,train
1-6Jbyv8ne0,10,using sewing machines,train
1-8MqdvssiM,30,playing electric guitar,train
1-9ryaEsFc8,1,lions roaring,train
1-9ryaEsFc8,29,lions roaring,train
1-AxoHpvFJo,303,people eating noodle,train
1-EDbzIS6Tw,7,dog bow-wow,train
1-FR8nNIv80,230,"playing marimba, xylophone",train
1-J5ByJcrc4,66,snake rattling,test
1-M_7gQcjXs,3,people cheering,train
1-_4gMuFCqU,40,gibbon howling,train
1-bpLFJyiYQ,5,playing bass drum,train
1-bpLFJyiYQ,17,playing bass drum,train
1-cWNpmCEyk,100,"male speech, man speaking",train
1-dN_U8jf4o,172,swimming,train
1-hoshDQKRk,20,"race car, auto racing",train
1-k-OAPil5U,12,beat boxing,train
1-lijp6qHHs,80,fireworks banging,train
1-mo1IALh-w,104,playing didgeridoo,train
1-uB15WtBRA,261,beat boxing,train
1-uo7YWqF3Q,30,cat meowing,train
1-ysdmWkOg8,207,car engine starting,train
1-zyF4G4HTg,2,cat caterwauling,train
10-BgjqSoaE,80,toilet flushing,train
102njr7jqIU,30,"playing marimba, xylophone",train
103DaTbgIz8,29,playing didgeridoo,train
1049Y7NnN5E,216,playing accordion,train
104c3s7xfmQ,119,tapping guitar,train
105jcl-jhK8,30,"pigeon, dove cooing",train
108JatWCL28,40,playing didgeridoo,train
10CD2jzutSw,182,cow lowing,train
10H3-S-gWH8,30,playing electric guitar,train
10JVww2Ykvo,90,playing bass guitar,train
10RkjPIguAY,30,"playing violin, fiddle",train
10Vv0X2_n6Q,8,car passing by,train
10VwxCOt4UE,84,baby laughter,train
10VwxCOt4UE,148,baby laughter,train
10YXuv9Go0E,140,skateboarding,test
10_mkxiZPEY,340,opening or closing drawers,train
10aBef0Ghkc,40,playing piano,test
10d160Gt4Ms,2,"bee, wasp, etc. buzzing",train
10g--i6RXLg,37,playing guiro,train
10g--i6RXLg,148,playing guiro,train
10khlGmxNsE,30,car passing by,train
